id,title,contentType,exposureDate,viewCnt,thumbnail,vodTime,symptom_category,symptom_code
1286019,"갤럭시, 수리 모드에서 데이터 백업은 어떻게 하나요?",일반,2023-05-19 00:00:00,23087,,,데이터이동,742
1285987,"갤럭시, 수리 모드의 임시 클라우드 백업 기능은 무엇인가요?",일반,2023-05-19 00:00:00,20345,,,데이터이동,742
40814,"갤럭시, 연락처 저장(추가) 방법이 궁금합니다",일반,2023-05-04 00:00:00,56992,,,데이터이동,742
25637,갤럭시 폰으로 다운로드 받은 파일이 확인되지 않아요.,일반,2023-04-27 00:00:00,58685,,,데이터이동,742
39640,MTP 인식이 안 되거나 사용 방법이 궁금합니다.,일반,2022-12-01 00:00:00,130357,,,데이터이동,742
39596,"연락처 PC로 이동, 백업 방법이 궁금합니다.",일반,2022-08-31 00:00:00,115278,,,데이터이동,742
1006059,외장메모리 데이터를 내장메모리로 이동하고 싶어요.,일반,2022-06-22 00:00:00,19161,,,데이터이동,742
40302,USB 케이블을 연결해도 인식이 안 돼요.,일반,2022-05-28 00:00:00,171704,,,데이터이동,742
40934, 구글계정 연락처 동기화 방법이 궁금합니다.,일반,2022-05-03 00:00:00,208342,,,데이터이동,742
39687,외장메모리로 데이터 이동하는 방법이 궁금합니다.,일반,2022-05-03 00:00:00,58979,,,데이터이동,742
39597,PC 연결방법이 궁금합니다.,일반,2022-04-22 00:00:00,573699,,,데이터이동,742
783253,Nearby Share 사용 방법이 궁금합니다.,일반,2022-04-14 08:30:55,66075,,,데이터이동,742
759832,Quick Share로 용량이 큰 파일을 전송하고 싶어요.,일반,2022-04-11 00:00:00,4835,,,데이터이동,742
39705,다른기기로 문자 이동 및 문자 출력하는 방법이 궁금합니다.,일반,2022-04-05 00:00:00,103950,,,데이터이동,742
23563,Samsung Cloud 백업 및 동기화 동작 컨셉이 궁금해요.,일반,2022-04-01 00:00:00,11863,,,데이터이동,742
40810,블루투스로 연락처 전송하는 방법이 궁금합니다.,일반,2022-03-23 00:00:00,33790,,,데이터이동,742
38646, 스마트스위치 설치하는 방법이 궁금합니다.,일반,2022-03-16 00:00:00,37189,,,데이터이동,742
698472,갤럭시 속 숨은 기능 백업 완전 정복,동영상,2022-03-11 00:00:00,7171,"{'handler': 'default', 'contentType': 'image/jpeg', 'storePath': 'hpFaq/thumbnail/202203/11/75f71f4a-8ce4-4472-8061-f7084ce6eb20.jpg', 'fileName': 'f-6.jpg', 'fileSize': 92159, 'dataStorePath': 'hpFaq/thumbnail/202203/11/75f71f4a-8ce4-4472-8061-f7084ce6eb20.jpg/f-6.jpg'}",6:40,데이터이동,742
699172,갤럭시에 담긴 소중한 데이터! 데이터 백업 부터 복구까지 셀프로 가능,동영상,2022-03-11 00:00:00,15859,"{'handler': 'default', 'contentType': 'image/jpeg', 'storePath': 'hpFaq/thumbnail/202203/11/3eabc145-ed47-43e4-a7be-24ecaff370d1.jpg', 'fileName': 'f-7.jpg', 'fileSize': 70543, 'dataStorePath': 'hpFaq/thumbnail/202203/11/3eabc145-ed47-43e4-a7be-24ecaff370d1.jpg/f-7.jpg'}",2:02,데이터이동,742
40808,다른 단말기로 연락처 이동하는 방법이 궁금합니다.,일반,2022-03-02 00:00:00,10604,,,데이터이동,742
39630,"메시지,S노트,메모 PC에 백업, 다른 휴대폰으로 이동 방법이 궁금합니다.",일반,2022-02-25 00:00:00,87883,,,데이터이동,742
39700,CSV 파일로 연락처 백업하는 방법이 궁금합니다.,일반,2022-02-23 00:00:00,18278,,,데이터이동,742
25240,스마트 스위치(Smart Switch) PC프로그램으로 휴대전화 데이터를 이동하고 싶어요.,일반,2022-02-18 00:00:00,4517124,,,데이터이동,742
39870,PC에 있는 공인인증서 휴대폰으로 이동 방법이 궁금합니다.,일반,2022-01-31 00:00:00,44585,,,데이터이동,742
607227,백그라운드 데이터 제한 기능이 뜨고 기능 실행이 안돼요.,일반,2022-01-21 11:11:41,17777,,,데이터이동,742
41110,연락처를 엑셀파일로 저장하는 방법이 궁금합니다.,일반,2021-12-02 00:00:00,79200,,,데이터이동,742
23209,휴대전화 데이터 이동 서비스에 대해 확인해 보세요.,일반,2021-12-01 00:00:00,55331,,,데이터이동,742
39038," 갤럭시 S21/S21+/S21 Ultra, Private Share 기능이 궁금합니다.",일반,2021-01-28 00:00:00,7528,,,데이터이동,742
39044,"갤럭시 S21/S21+/S21 Ultra, 상대방이 Private Share 설치가 안된 경우에도 메시지를 수신할 수 있나요?",일반,2021-01-28 00:00:00,3103,,,데이터이동,742
42408,삼성 클라우드 데이터 복원 방법이 궁금해요.,동영상,2020-11-23 15:13:48,26788,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202103/08/d8e7623e-0d7c-4670-a215-4d23319fea5e.png', 'fileName': '16.png', 'fileSize': 168256, 'dataStorePath': 'hpFaq/thumbnail/202103/08/d8e7623e-0d7c-4670-a215-4d23319fea5e.png/16.png'}",01:26,데이터이동,742
42407,삼성 클라우드 데이터 백업 방법이 궁금합니다.,동영상,2020-11-23 15:13:29,22952,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202103/08/52f5c49e-e6d2-455f-aaff-4f5e4afe83d6.png', 'fileName': '15.png', 'fileSize': 104822, 'dataStorePath': 'hpFaq/thumbnail/202103/08/52f5c49e-e6d2-455f-aaff-4f5e4afe83d6.png/15.png'}",01:26,데이터이동,742
42389,보안 폴더 데이터를 복원하고 싶어요.,동영상,2020-11-23 14:05:05,39683,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202103/08/a8f3ecee-da1d-4cda-a226-7407c5cb216a.png', 'fileName': '14.png', 'fileSize': 155379, 'dataStorePath': 'hpFaq/thumbnail/202103/08/a8f3ecee-da1d-4cda-a226-7407c5cb216a.png/14.png'}",01:31,데이터이동,742
42400,공유 앨범 기능으로 사진을 공유하고 싶어요.,동영상,2020-11-23 11:15:37,13690,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202103/08/8d37cf32-a606-41db-a77c-58d175d04ae5.png', 'fileName': '13.png', 'fileSize': 124959, 'dataStorePath': 'hpFaq/thumbnail/202103/08/8d37cf32-a606-41db-a77c-58d175d04ae5.png/13.png'}",01:32,데이터이동,742
42401,링크 공유하는 방법이 궁금해요.,동영상,2020-11-23 11:14:56,17127,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202103/08/44b773c7-79ac-460b-8570-d5acc6ba046e.png', 'fileName': '12.png', 'fileSize': 197278, 'dataStorePath': 'hpFaq/thumbnail/202103/08/44b773c7-79ac-460b-8570-d5acc6ba046e.png/12.png'}",01:33,데이터이동,742
42403,퀵 쉐어로 주변 기기와 연결하여 콘텐츠 공유방법이 궁금해요.,동영상,2020-11-23 11:12:23,6920,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202102/25/e558b0e6-1471-4720-b1f6-d7abcece8768.png', 'fileName': '20210225_192115.png', 'fileSize': 182284, 'dataStorePath': 'hpFaq/thumbnail/202102/25/e558b0e6-1471-4720-b1f6-d7abcece8768.png/20210225_192115.png'}",01:51,데이터이동,742
42387,보안 폴더로 사진을 이동해 보세요.,동영상,2020-11-19 16:23:30,180601,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202103/05/d051317a-0d43-49f2-86b6-ac714883005d.png', 'fileName': '02.png', 'fileSize': 70401, 'dataStorePath': 'hpFaq/thumbnail/202103/05/d051317a-0d43-49f2-86b6-ac714883005d.png/02.png'}",01:54,데이터이동,742
42388,보안 폴더 데이터를 백업해 보세요.,동영상,2020-11-19 16:22:57,40136,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202103/05/45cf5d4a-d3ae-4303-a679-72a648de4ee1.png', 'fileName': '01.png', 'fileSize': 138936, 'dataStorePath': 'hpFaq/thumbnail/202103/05/45cf5d4a-d3ae-4303-a679-72a648de4ee1.png/01.png'}",01:30,데이터이동,742
23657,"갤럭시 노트8, 메모 백업/복원 방법은 무엇인가요?",일반,2020-09-01 13:50:02,54097,,,데이터이동,742
26075,삼성클라우드로 자동으로 데이터 백업하는 방법이 궁금합니다.,일반,2020-07-17 17:22:45,76380,,,데이터이동,742
23799,Gear IconX PC Manager 다운로드 방법이 궁금해요.,일반,2019-11-12 11:43:02,125254,,,데이터이동,742
23930,스마트폰 데이터 이동 방법을 알고 싶어요.,일반,2019-09-03 19:09:19,2139853,,,데이터이동,742
39717,메시지나 와이파이 다이렉트로 사진 전송하는 방법이 궁금합니다.,일반,2019-05-16 00:00:00,47169,,,데이터이동,742
40797,"음악, MP3, 사진, 동영상을 휴대전화에서 PC로 이동하고 싶어요.",일반,2019-05-13 00:00:00,47886,,,데이터이동,742
40801,"PC에서 음악, 사진, 동영상을 휴대전화로 이동하는 방법이 궁금합니다.",일반,2019-01-21 00:00:00,26827,,,데이터이동,742
23743,"갤럭시 와이드2, 메모 백업/ 복원 방법이 궁금해요.",일반,2017-05-19 13:49:51,6809,,,데이터이동,742
23264,"갤럭시 S7, USB 커넥터로 데이터를 옮길 수 있나요?",일반,2016-03-16 08:42:32,31263,,,데이터이동,742
4613195,"갤럭시 S26 시리즈, 가족 기기 공유 사용 방법",일반,2026-02-26 00:00:00,945,,,네트워크/WI-FI,741
39287,"갤럭시, 데이터 사용량 경고 설정 및 데이터 사용량 제한 방법이 궁금합니다.",일반,2025-10-30 00:00:00,80936,,,네트워크/WI-FI,741
4048892,"갤럭시 Z 폴드7, Z 플립7 유심(USIM) 삽입하는 방법",일반,2025-07-14 18:37:57,28989,,,네트워크/WI-FI,741
38946,"갤럭시, 휴대전화 와이파이(Wi-Fi) 연결이 안 돼요.",일반,2025-06-10 00:00:00,494270,,,네트워크/WI-FI,741
39465,"갤럭시, 모바일 핫스팟 설정 및 연결 방법이 궁금합니다.",일반,2025-05-26 00:00:00,317442,,,네트워크/WI-FI,741
39168,"갤럭시, 와이파이(Wi-Fi)가 자동으로 켜집니다.",일반,2025-05-23 00:00:00,99487,,,네트워크/WI-FI,741
37920,"갤럭시, 데이터 네트워크(통신) 연결이 안 돼요.",일반,2025-01-01 00:00:00,379685,,,네트워크/WI-FI,741
37858,"갤럭시, 교통카드 기능이 안됩니다.",일반,2024-11-20 00:00:00,161707,,,네트워크/WI-FI,741
2453064,"갤럭시 Z 폴드6, Z 플립6 유심(USIM) 삽입하는 방법",일반,2024-07-11 00:00:00,46837,,,네트워크/WI-FI,741
1848012,"갤럭시 S24, 자가진단 방법을 활용한 나의 갤럭시 점검하기",일반,2024-01-18 00:00:00,15676,,,네트워크/WI-FI,741
1848276,"갤럭시, 퀵 쉐어(Quick Share) 사용 및 설정방법",일반,2024-01-18 00:00:00,247697,,,네트워크/WI-FI,741
1314583,갤럭시 eSIM 서비스 지원 모델 및 전 세계 이동통신사 정보 안내,일반,2024-01-01 00:00:00,355069,,,네트워크/WI-FI,741
1517529,갤럭시 구매 시 알아두면 좋은 꿀팁!,일반,2023-08-11 00:00:00,7249,,,네트워크/WI-FI,741
1567616,"(Shorts) USIM(유심) 변경 후 전화, 데이터 접속이 안돼요.",동영상,2023-08-10 15:37:55,23068,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202308/10/e40b8b2b-5be4-4a5a-94a1-58d42988c6bf.png', 'fileName': '2. 토당토당 썸네일_0810.png', 'fileSize': 582627, 'dataStorePath': 'hpFaq/thumbnail/202308/10/e40b8b2b-5be4-4a5a-94a1-58d42988c6bf.png/2. 토당토당 썸네일_0810.png'}",01:00,네트워크/WI-FI,741
1322982,"갤럭시, USIM(유심) 변경 시 전화, 데이터 접속이 안될 때 조치방법",일반,2023-07-20 00:00:00,320601,,,네트워크/WI-FI,741
1491444,"갤럭시, 갑자기 데이터 속도가 느려지거나 접속이 안됩니다.",일반,2023-07-19 14:49:04,52432,,,네트워크/WI-FI,741
39588,"갤럭시, 블루투스 파일 전송 방법이 궁금합니다.",일반,2023-07-01 00:00:00,99796,,,네트워크/WI-FI,741
39173,"갤럭시, 와이파이(Wi-Fi) 연결 시 비밀번호 입력 방법이 궁금합니다.",일반,2023-04-28 00:00:00,31312,,,네트워크/WI-FI,741
37916,"갤럭시, NFC 알림음이 발생합니다.",일반,2023-01-26 00:00:00,37486,,,네트워크/WI-FI,741
1071978,갤럭시 스마트폰에 적용된 eSIM 기능 및 사용법 안내,일반,2022-11-14 00:00:00,732457,,,네트워크/WI-FI,741
618065,"갤럭시, 전화가 끊기거나 네트워크 신호가 없을 경우 조치 방법",일반,2022-11-11 00:00:00,210545,,,네트워크/WI-FI,741
1143823,"[안드로이드13] 갤럭시, 기기 간 연결 메뉴가 추가되었어요.",일반,2022-10-25 00:00:00,11828,,,네트워크/WI-FI,741
1097832,"갤럭시, 모바일 핫스팟 및 테더링 연결 사용 중 인터넷(데이터) 사용이 안되거나 느려집니다.",일반,2022-09-07 09:32:14,15657,,,네트워크/WI-FI,741
1004314,"갤럭시, 보안(암호) 설정된 통신사업자 공용 와이파이에 접속되지 않습니다.",일반,2022-06-21 00:00:00,2426,,,네트워크/WI-FI,741
39181,데이터 사용량 확인 방법이 궁금합니다.,일반,2022-04-05 00:00:00,246470,,,네트워크/WI-FI,741
655239,"갤럭시 S22, 앱 캐스트 기능이 궁금합니다",일반,2022-02-22 00:00:00,15219,,,네트워크/WI-FI,741
38349,비행기 탑승모드 설정/ 해제 방법이 궁금합니다.,일반,2022-02-02 00:00:00,54381,,,네트워크/WI-FI,741
39156,와이파이 연결해도 인터넷이 안 돼요.,일반,2022-02-01 00:00:00,104669,,,네트워크/WI-FI,741
38546,삼성 플로우 사용 방법이 궁금합니다.,일반,2022-02-01 00:00:00,105573,,,네트워크/WI-FI,741
36759,인터넷 동영상 재생 안 돼요.,일반,2022-01-31 00:00:00,82130,,,네트워크/WI-FI,741
38351,스마트 네트워크 전환하는 방법이 궁금합니다.,일반,2022-01-27 00:00:00,33245,,,네트워크/WI-FI,741
39554,블루투스 헤드셋 연결시 음악 안 나옵니다.,일반,2022-01-26 00:00:00,27893,,,네트워크/WI-FI,741
39296,데이터 절약 모드(데이터 세이버) 기능이 궁금합니다.,일반,2022-01-26 00:00:00,44324,,,네트워크/WI-FI,741
39575,블루투스가 켜지지 않아요.,일반,2022-01-25 00:00:00,55672,,,네트워크/WI-FI,741
39177,데이터 사용량 초과 팝업이 뜹니다.,일반,2022-01-05 00:00:00,20139,,,네트워크/WI-FI,741
37918,"갤럭시, 모바일 데이터 설정, 해제 방법이 궁금합니다.",일반,2022-01-04 00:00:00,124453,,,네트워크/WI-FI,741
485154,스마트폰에 저장된 사진을 인쇄하고 싶어요.,일반,2021-11-01 00:00:00,14205,,,네트워크/WI-FI,741
281597,전화 및 이동통신 데이터를 사용할 수 없는 경우 SIM카드를 확인하세요.,일반,2021-07-22 10:07:47,10000,,,네트워크/WI-FI,741
23222,인터넷을 실행하면 오류가 발생하거나 인터넷 접속이 되지 않아요.,일반,2021-06-01 00:00:00,60922,,,네트워크/WI-FI,741
174201,Wi-Fi가 자동으로 꺼져서 연결이 안됩니다.,일반,2021-05-03 14:29:12,8466,,,네트워크/WI-FI,741
83818,Wi-Fi 6E 와 인텔리전트 Wi-Fi,일반,2021-03-05 18:38:41,3276,,,네트워크/WI-FI,741
39044,"갤럭시 S21/S21+/S21 Ultra, 상대방이 Private Share 설치가 안된 경우에도 메시지를 수신할 수 있나요?",일반,2021-01-28 00:00:00,3103,,,네트워크/WI-FI,741
42432,"안드로이드 11 OS, ‘Wi-Fi 자동 켜기’가 비활성화 되어 있어요.",일반,2020-12-14 10:20:14,4429,,,네트워크/WI-FI,741
42424,안드로이드 11 OS 업그레이드 후 Wi-Fi Direct 기능이 사라졌습니다.,일반,2020-12-11 16:46:45,12426,,,네트워크/WI-FI,741
42401,링크 공유하는 방법이 궁금해요.,동영상,2020-11-23 11:14:56,17127,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202103/08/44b773c7-79ac-460b-8570-d5acc6ba046e.png', 'fileName': '12.png', 'fileSize': 197278, 'dataStorePath': 'hpFaq/thumbnail/202103/08/44b773c7-79ac-460b-8570-d5acc6ba046e.png/12.png'}",01:33,네트워크/WI-FI,741
42403,퀵 쉐어로 주변 기기와 연결하여 콘텐츠 공유방법이 궁금해요.,동영상,2020-11-23 11:12:23,6920,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202102/25/e558b0e6-1471-4720-b1f6-d7abcece8768.png', 'fileName': '20210225_192115.png', 'fileSize': 182284, 'dataStorePath': 'hpFaq/thumbnail/202102/25/e558b0e6-1471-4720-b1f6-d7abcece8768.png/20210225_192115.png'}",01:51,네트워크/WI-FI,741
26317,"갤럭시 노트20, 와이파이 끄면 전화가 안되거나 인터넷만 안돼요.",일반,2020-10-19 11:57:23,12225,,,네트워크/WI-FI,741
26319,상단바에 5G와 WI-FI 표시가 동시에 뜨는 이유가 궁금합니다.,일반,2020-10-19 11:54:05,9846,,,네트워크/WI-FI,741
26269,"갤럭시 Z 폴드2, 5G 네트워크가 아닌 LTE 네트워크만 접속되도록 설정할 수 있나요? ",일반,2020-09-18 15:35:28,10811,,,네트워크/WI-FI,741
23353,모바일 핫스팟 설정해도 검색되지 않아요.,일반,2020-08-31 17:31:48,44839,,,네트워크/WI-FI,741
23873,"갤럭시S10 5G, 5G 속도 안내",일반,2020-08-26 00:00:00,6091,,,네트워크/WI-FI,741
25297,"갤럭시S10 5G, 5G 망 접속이 안돼요.",일반,2020-07-09 16:36:50,12629,,,네트워크/WI-FI,741
25795,MAC주소 변경되는 이유가 궁금합니다.,일반,2020-04-29 18:52:18,71442,,,네트워크/WI-FI,741
25758,갤럭시 Z 플립의 블루투스 및 Wi-Fi 연결이 불안정하면 어떻게 해야 하나요?,일반,2020-04-17 18:21:43,16611,,,네트워크/WI-FI,741
37856,알 수 없는 태그가 팝업됩니다.,일반,2020-04-01 00:00:00,11138,,,네트워크/WI-FI,741
36734,데이터망 이용시 인터넷이 끊깁니다.,일반,2020-03-24 00:00:00,48966,,,네트워크/WI-FI,741
38202,네트워크 연결 안됩니다.,일반,2020-01-21 00:00:00,75470,,,네트워크/WI-FI,741
39137,와이파이 연결 및 해제 방법이 궁금합니다.,일반,2020-01-20 00:00:00,7120,,,네트워크/WI-FI,741
25209,"갤럭시 노트10, 화면 상단 5G 아이콘이 음각, 양각으로 표시되는데 차이가 무엇인가요? ",일반,2019-08-23 11:29:10,6289,,,네트워크/WI-FI,741
23322,"갤럭시S10, 상단 알림바에 WI-FI와 LTE 아이콘이 동시 표시됩니다.",일반,2019-05-24 08:55:45,19378,,,네트워크/WI-FI,741
39717,메시지나 와이파이 다이렉트로 사진 전송하는 방법이 궁금합니다.,일반,2019-05-16 00:00:00,47169,,,네트워크/WI-FI,741
23700,"갤럭시 S10 5G, 사용 가능한  네트워크가 3G, 4G, 5G 인지 확인 가능한가요?",일반,2019-04-24 11:29:56,36754,,,네트워크/WI-FI,741
23177,"갤럭시, Wi-Fi를 켜면 자동으로 통신사 AP와 연결되나요? ",일반,2016-05-02 08:40:40,4970,,,네트워크/WI-FI,741
4036399,"갤럭시, 오디오 지우개 기능 사용 방법",일반,2026-02-26 00:00:00,15632,,,카메라/갤러리,756
4613195,"갤럭시 S26 시리즈, 가족 기기 공유 사용 방법",일반,2026-02-26 00:00:00,945,,,카메라/갤러리,756
4034156,갤럭시 시리즈 AI 셀렉트 사용 방법,일반,2026-02-26 00:00:00,24568,,,카메라/갤러리,756
1848031,"갤럭시 AI, 사진 편집 제안 기능 활용 방법",일반,2026-02-26 00:00:00,43281,,,카메라/갤러리,756
2459658,"갤럭시 AI, 포토 어시스트를 활용한 사진 편집 방법",일반,2026-02-26 00:00:00,164616,,,카메라/갤러리,756
4523691,"(Shorts) 갤럭시, 사진 초점을 변경해 보아요.",동영상,2025-12-17 19:01:57,9512,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202512/17/2ea0c9f6-1e91-42ec-ac40-3e9f8777071f.png', 'fileName': '토당토당 썸네일.png', 'fileSize': 404899, 'dataStorePath': 'hpFaq/thumbnail/202512/17/2ea0c9f6-1e91-42ec-ac40-3e9f8777071f.png/토당토당 썸네일.png'}",01:00,카메라/갤러리,756
4478929,(Shorts) AI 셀렉트로 GIF를 만들어 보아요.,동영상,2025-11-18 20:11:59,1775,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202511/18/f6d89c3f-def1-4721-8693-578640fbd6c0.png', 'fileName': '토당토당 썹네일.png', 'fileSize': 416817, 'dataStorePath': 'hpFaq/thumbnail/202511/18/f6d89c3f-def1-4721-8693-578640fbd6c0.png/토당토당 썹네일.png'}",01:00,카메라/갤러리,756
36951,"갤럭시, 카메라를 실행할 수 없다고 뜹니다.",일반,2025-09-22 00:00:00,239540,,,카메라/갤러리,756
4200088,(Shorts) 베스트 얼굴 기능을 사용해 보아요.,동영상,2025-08-07 15:41:41,3898,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202508/07/6db4d0c9-9941-4d79-b9f4-c807dc13c7ef.png', 'fileName': '토당토당 썹네일.png', 'fileSize': 421008, 'dataStorePath': 'hpFaq/thumbnail/202508/07/6db4d0c9-9941-4d79-b9f4-c807dc13c7ef.png/토당토당 썹네일.png'}",01:00,카메라/갤러리,756
2453203,"갤럭시 Z 플립, 자동 줌(Auto Zoom)에 대해 알아보세요.",일반,2025-07-11 00:00:00,9286,,,카메라/갤러리,756
1579384,갤럭시 Z 플립 플렉스캠(FlexCam) 사용 방법,일반,2025-07-10 00:00:00,37226,,,카메라/갤러리,756
23375,"PC에 저장된 사진, 동영상, 음악을 휴대전화로 이동하고 싶어요.",일반,2025-07-02 00:00:00,265799,,,카메라/갤러리,756
3760955,(Shorts) 파노라마 보기에 대해 알아보아요.,동영상,2025-05-07 13:41:11,1702,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202505/07/df745d46-e469-4464-bb87-38b241cd9ff3.png', 'fileName': 'EP31 파노라마 보기에 대해 알아보아요.png', 'fileSize': 416053, 'dataStorePath': 'hpFaq/thumbnail/202505/07/df745d46-e469-4464-bb87-38b241cd9ff3.png/EP31 파노라마 보기에 대해 알아보아요.png'}",01:00,카메라/갤러리,756
3760792,(Shorts) 갤러리 검색 기능을 알아보아요.,동영상,2025-05-07 11:54:30,2531,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202505/07/17ce4af6-a0a8-4159-8f0b-26747df548a9.png', 'fileName': 'EP30 갤러리 검색 기능을 알아보아요.png', 'fileSize': 418367, 'dataStorePath': 'hpFaq/thumbnail/202505/07/17ce4af6-a0a8-4159-8f0b-26747df548a9.png/EP30 갤러리 검색 기능을 알아보아요.png'}",01:00,카메라/갤러리,756
3760748,(Shorts) 갤럭시 AI 필터를 사용해 보아요.,동영상,2025-05-07 11:32:26,2685,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202505/07/5bda2673-9d39-4965-9039-85129f37124e.png', 'fileName': 'EP29 AI 필터를 사용해 보아요.png', 'fileSize': 416635, 'dataStorePath': 'hpFaq/thumbnail/202505/07/5bda2673-9d39-4965-9039-85129f37124e.png/EP29 AI 필터를 사용해 보아요.png'}",01:00,카메라/갤러리,756
281575,"갤럭시, 휴대전화를 흔들면 달그락 소리가 납니다.",일반,2025-05-01 00:00:00,32241,,,카메라/갤러리,756
394610,갤럭시 사진 크기 변경 및 다른 파일로 저장 방법,일반,2025-04-30 00:00:00,197217,,,카메라/갤러리,756
225575,"갤럭시, 갤러리 앱에서 사진의 촬영 날짜, 시간, 장소 확인 방법이 궁금합니다.",일반,2025-04-30 00:00:00,71586,,,카메라/갤러리,756
3469378,"갤럭시, Google 드라이브를 이용한 데이터 백업 방법이 궁금합니다.",일반,2025-03-21 11:05:07,20426,,,카메라/갤러리,756
1477960,"갤럭시, 갤러리 앱에서 사진 및 동영상이 안 보여요.",일반,2025-02-06 00:00:00,43782,,,카메라/갤러리,756
23197,"갤럭시, One Drive(원드라이브)를 이용한 데이터 동기화 및 사용 방법",일반,2025-01-01 00:00:00,135867,,,카메라/갤러리,756
1307493,"갤럭시, AI 지우개 기능이 궁금합니다.",일반,2024-12-02 00:00:00,110169,,,카메라/갤러리,756
2984593,(Shorts) AI 포토 어시스트로 사진 편집하기,동영상,2024-11-29 16:24:14,5387,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202411/29/69b6c36d-fc5d-4ae3-9dd9-aa1044270ca8.png', 'fileName': '쏭자매 썸네일.png', 'fileSize': 513754, 'dataStorePath': 'hpFaq/thumbnail/202411/29/69b6c36d-fc5d-4ae3-9dd9-aa1044270ca8.png/쏭자매 썸네일.png'}",00:54,카메라/갤러리,756
2928317,(Shorts) 스케치 변환 기능을 사용해 보아요.,동영상,2024-11-04 14:50:26,4717,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202411/04/09cf946d-c0d3-4e6f-9f7e-7a5eb51e5097.png', 'fileName': '토당토당 썹네일.png', 'fileSize': 501210, 'dataStorePath': 'hpFaq/thumbnail/202411/04/09cf946d-c0d3-4e6f-9f7e-7a5eb51e5097.png/토당토당 썹네일.png'}",01:00,카메라/갤러리,756
2750649,(Shorts) 플렉스 캠에서 캠코더처럼 촬영해 보아요.,동영상,2024-09-25 11:29:39,12981,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202409/25/a9100263-677d-4277-83ed-cfd56ec84fa9.png', 'fileName': '토당토당 썹네일.png', 'fileSize': 425220, 'dataStorePath': 'hpFaq/thumbnail/202409/25/a9100263-677d-4277-83ed-cfd56ec84fa9.png/토당토당 썹네일.png'}",01:00,카메라/갤러리,756
2716395,(Shorts) 그리기 어시스트를 사용해 보아요.,동영상,2024-09-09 14:10:42,8662,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202409/09/871caa29-b263-428e-8c54-99b6fa35a6e0.png', 'fileName': '토당토당 썹네일.png', 'fileSize': 420870, 'dataStorePath': 'hpFaq/thumbnail/202409/09/871caa29-b263-428e-8c54-99b6fa35a6e0.png/토당토당 썹네일.png'}",01:00,카메라/갤러리,756
2620111,(Shorts) 천체 인물 사진을 촬영해 보아요.,동영상,2024-08-19 10:06:13,3426,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202408/19/222ea794-bb76-4412-9fa6-7df8df9d9f06.png', 'fileName': '토당토당 썸네일.png', 'fileSize': 371283, 'dataStorePath': 'hpFaq/thumbnail/202408/19/222ea794-bb76-4412-9fa6-7df8df9d9f06.png/토당토당 썸네일.png'}",00:56,카메라/갤러리,756
2619785,"(Shorts) 갤럭시 Z 플립6, 자동 줌(Auto Zoom) 에 대해 알아보세요.",동영상,2024-08-19 09:27:22,4762,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202408/19/8a63a194-317e-47f0-8278-44759cc2a57a.png', 'fileName': '쏭자매 썸네일.png', 'fileSize': 530937, 'dataStorePath': 'hpFaq/thumbnail/202408/19/8a63a194-317e-47f0-8278-44759cc2a57a.png/쏭자매 썸네일.png'}",00:59,카메라/갤러리,756
1069264,"갤럭시, Z 폴드4, Z 폴드5, Z 폴드6에 적용된 UDC가 궁금합니다.",일반,2024-07-11 00:00:00,24275,,,카메라/갤러리,756
